"","Gene1","Gene2","Gene3","Gene4","Gene5","Gene6","Gene7","Gene8","Gene9","Gene10","Gene11","Gene12","Gene13","Gene14","Gene15","Gene16","Gene17","Gene18","Gene19","Gene20","Gene21","Gene22","Gene23","Gene24","Gene25","Gene26","Gene27","Gene28","Gene29","Gene30","Gene31","Gene32","Gene33","Gene34","Gene35","Gene36","Gene37","Gene38","Gene39","Gene40","Gene41","Gene42","Gene43","Gene44","Gene45","Gene46","Gene47","Gene48","Gene49","Gene50","Gene51","Gene52","Gene53","Gene54","Gene55","Gene56","Gene57","Gene58","Gene59","Gene60","Gene61","Gene62","Gene63","Gene64","Gene65","Gene66","Gene67","Gene68","Gene69","Gene70","Gene71","Gene72","Gene73","Gene74","Gene75","Gene76","Gene77","Gene78","Gene79","Gene80","Gene81","Gene82","Gene83","Gene84","Gene85","Gene86","Gene87","Gene88","Gene89","Gene90","Gene91","Gene92","Gene93","Gene94","Gene95","Gene96","Gene97","Gene98","Gene99","Gene100"
"Cell68-1",-0.951895043459458,0.251803133031,-0.0473841872127159,0.526858265932595,2.19007195478553,-2.37134487829304,3.38629511288301,-1.75127691623287,1.0611475628807,-4.18581347282195,0.881967633442726,1.17389553919741,-0.700917656581977,0.315155301260347,2.20445837935016,-1.8200219304064,2.073140646105,-0.411523589505367,-0.785580843501374,1.41211861057944,1.0370512334424,-1.44106966075311,2.26888697909331,3.55933301827302,0.927774742597122,-3.38023410788941,-0.796976496537502,-0.186189708603483,1.97286840581471,0.154208829461995,-4.09799347240198,-0.934533234318845,-2.19841854679575,-0.123500489985047,-0.0962409077216958,1.54317043761576,1.307029269729,1.51051744409829,2.15352810345059,3.02897960538871,-3.18966137115354,-0.04228579896815,0.718735165534764,1.35693807606643,-0.928035727096633,1.649190529121,1.242977971584,1.8297806405799,-1.9083277415239,3.52919276002805,-1.42596001786683,2.54321614652351,0.108366746249682,-3.39915484022654,-0.924235871083141,-0.15983622518467,2.29627758288303,-2.06890657879939,0.00596087928632899,-0.477343452500365,1.27116964157754,-1.2138385172274,-3.76842229920299,-3.17055807746609,0.377137315693558,-1.39749031126509,-1.10704991167995,-0.266354858739886,1.63147449251942,1.03178335171611,-3.91453408729108,1.55331906248595,-0.0210830821092665,1.79570185109096,1.10174496606729,-2.11575216965703,2.43365398367075,0.0855605411848002,0.462376221578002,2.4104442436485,-0.973714270102286,-0.560499831502061,1.11891816472797,-2.66532269051121,-1.94708059931168,0.516389377391148,-1.00363626963704,2.02557287506499,-0.128573570319537,-2.59091201567477,0.469966862220598,-1.47365411181514,-2.0510714640615,2.32955157568932,-2.27660562859356,-0.725248075181148,2.99847207233523,0.334343676700664,0.68271685143202,1.9972739929091
"Cell69-1",8.91650555330537,-5.51129967615173,4.36783320333339,7.14580500804324,-2.77393185474774,-5.80392723533806,-11.015932648592,5.44590602797894,-2.12158863639175,19.7087414980613,3.27386399241424,-9.05548828193428,-2.89725625954224,-0.154655338540618,-7.73553253283776,2.56262715853084,-4.59148222671997,-3.4660684846999,4.60182076736492,-7.68878287518768,-1.37303409868989,2.87866057512217,-5.9096033830871,0.0693030777229721,-6.43120522250632,9.4926358070591,12.7254477412057,-1.91887262293909,-12.5091310747335,-1.3631378001219,5.36155796046818,-7.1852566287957,3.46356935698509,-7.4686637779223,7.70276855118531,0.637688224322129,-1.38486106864376,-5.95222084149931,1.4926086261781,-4.55488573106578,12.21710419536,1.39629667035609,-2.17076867612661,-9.64768127805048,-9.69717905569259,-9.4438948351001,-12.8343262288635,4.27537249297156,5.02891740244637,-5.29692533356642,6.73658808463516,-8.0393787401617,11.4553128240114,5.31025565331914,3.15913930898027,-0.682516274573774,-0.199244216873159,2.63967466292638,-11.6988487584583,-8.06215178198398,2.81513469749357,-4.26504585934087,7.87441409035823,6.54377496065141,-2.66348047850471,4.24391530562757,-6.98119604385567,6.24266603090113,-0.670523180198892,-5.03801124245566,8.81091176329208,-1.44313888286056,-5.01861170404302,-4.43824630270693,-0.950593806676232,10.8225541795101,-5.3521430569427,-0.992560594657823,-7.31923174285849,-14.0498868715284,-3.93475911240502,5.31854673685577,2.42849807634934,4.39114914536076,-0.669737513975196,-4.2266348842284,6.63519050192688,-3.60772110610176,5.54979587511361,8.84209676864723,6.36573833280293,-5.29834933139306,8.55585852015644,-7.70056586507679,4.51574859577436,8.59331301349693,-8.07793273548679,6.85935086870909,-0.837690697804679,1.67173788443876
"Cell70-1",8.34142368872349,-2.04855875033062,6.42221670008331,9.68165816477806,2.14323139384878,-6.13478485692892,-3.83387478644631,-0.600227144879508,-2.3081297163514,14.0626823474731,3.18613951289762,-4.3145706332069,-4.26980484091552,-1.2274935024567,-1.75223801937121,-0.842196515621196,0.493194557949064,-2.01042105811481,1.24655938297928,-5.09953084657766,0.611774613994152,2.13259032863645,0.894094528510211,6.46202523258094,0.617101210139243,4.09344129708618,3.79628765665017,-5.58720943086062,-4.34649690912973,1.31262342700052,-0.562486419500923,-1.88278062639027,-3.21682444923529,-2.748388581645,4.59713831851424,4.82080036487772,4.87178907958438,-4.64740943298968,5.53346661726108,-0.82722963943904,9.60142523955662,2.82148949993781,-3.87426168802669,-5.29491816198856,-6.44971461266948,-5.0422120815541,-8.95029465353612,5.23791064084403,5.89992878111929,-2.0587625464459,0.768115166749579,-1.75712079508153,12.7787460651203,-2.34010438234548,1.36882168845728,0.942182936109816,2.55946092026689,-0.685063536794305,-11.0310759487374,-6.97341187674977,1.24917827066986,-1.79237610920811,-4.39235555030267,0.269198525617925,-4.38186228623464,1.98067144275495,-7.21558972411519,1.30677334313926,1.45105104119013,0.992448736516848,3.39492780748789,0.969748973012933,-2.98029551485346,-0.320605616474931,2.63649200723969,5.23426215534924,1.53648262385078,-1.3588813406414,-5.69389483542189,-8.01257475234394,-4.10709489899988,6.70426197949952,3.68932030177003,-1.93726792152337,-2.41998123134899,-2.06836395132897,4.48168403321,0.0268246005760107,7.4330348992949,4.62780911850658,6.75676087351836,-3.22117839518257,0.456153802327944,-7.09036512145889,5.36932545567432,2.06629133467995,-1.99808196837934,6.20106193312293,0.713718352481377,4.2121710336572
"Cell71-1",-1.64722916604122,2.19376438370215,1.2429386549906,-0.068415992094818,1.92415215153116,-1.64543342539857,4.24215966667405,-1.95958390206906,1.4109060141646,-2.14177589631674,-1.6667913405246,2.53435210792821,-0.218047674805696,-0.988679937432005,2.16118350718057,-3.25886575637481,-0.731558097922538,-1.26569448477302,1.63909738841395,-0.379994521660499,-0.379547689285643,-1.18729596418901,0.521301902461574,3.05396819767274,2.48194607175387,-3.69075873561562,-3.31636621836651,-0.237194615123056,1.76967088767187,1.0786062346761,-2.01227489358481,0.836420063747546,-1.53970523085437,1.32637252567786,-1.79694162417719,0.276992449779297,1.50576725064606,2.02365241237622,1.95435721818098,0.655239809898045,-0.10081256504479,-1.41631135232897,1.1128759365174,3.50987669179367,0.709901393167786,1.75186287980221,2.19085549053333,1.4433152522313,-0.617125272646432,0.623046373181176,-2.37029599101386,2.40799516904521,-1.20124858690213,-4.16677877712204,-1.46389524921323,0.298524323225584,1.1329329259037,-1.26630900519025,0.579966986309902,-0.233279303825856,-1.25406379455211,-0.364108557304463,-3.38512422450748,-3.04224003803325,0.48569674131619,-1.61541019821258,1.28352430276375,-2.01635512076965,-1.43844245958335,3.86706286620946,-2.73304884964479,2.31311990568479,1.47555651355561,1.25085192967003,1.20179203979339,-0.934004688292569,1.99174041172641,1.04186296737433,0.703099476233422,3.50882901217282,1.56771805926041,0.43365088380757,2.2922669175651,-0.778556393622576,-0.293433135818612,-0.604842868562917,0.373101775844307,1.32169647836016,1.85620198728081,-3.64407174395575,-2.43290032170167,-1.42386769312001,-4.31924513849023,0.891059698411591,-0.0220273071329242,-4.51004433174528,0.639672031554167,-1.96627980289441,-0.41769152662097,0.00535851065836568
"Cell72-1",9.59098569900915,-7.74255305142848,3.05360213679787,6.22349095183891,-3.68629681873646,-6.58534370974341,-11.8763153578319,6.14516245812655,-3.52888288289269,21.0797214799465,2.77466917147465,-8.66619453091288,-5.55986058894706,-1.92141081644059,-10.6428735430783,2.74167240825964,-4.49282435631608,-2.79359799196417,3.65479250810252,-6.02257230462722,-1.48948281492347,4.10151870933902,-5.11611873733458,1.1626624764523,-4.96887755960991,9.76529477503419,12.330565423091,-2.96153326611015,-12.9422752334804,1.45221439803736,6.05505257150743,-3.63554387877696,1.08799506409169,-7.59594601365896,6.48227509806655,0.383171415398745,-1.80262274989099,-7.86949930771813,1.94313535364186,-6.13674556810388,13.223197607552,3.20501049840146,-4.19541726355207,-8.54066146698627,-10.7042845719112,-9.33851752372213,-13.9392753885988,2.99319639746389,7.64611071372877,-7.39356998841369,8.80989496177736,-7.66570550199238,10.2960197242844,6.87843030213376,3.01906459501002,1.60777581529629,0.611188165717271,1.65139080788372,-10.8465449828615,-7.698739124468,2.49043191010792,-2.75970543318176,7.97047451630656,8.28056062748929,0.646535725380909,6.38088139297593,-9.59260462472758,6.81401348394737,-1.66154848456013,-4.68525687359221,8.71159495179776,-2.66958399484208,-4.59411366331031,-4.48265368871216,-1.5219265683435,8.59094883685514,-6.48995321887902,-1.21765165453392,-7.52476233198192,-14.4459670579538,-3.50360105415147,4.46395018680631,1.34814399945512,4.07860687695207,1.56692517159459,-1.81760701762179,4.7670737605315,-3.70181799453891,7.08300451207344,8.4408175349526,7.9283638397578,-4.6679703504259,9.34751297771375,-5.86520167016523,8.10520064435397,8.78042490751133,-7.68837019291916,5.61183119829604,1.0474292175969,3.9956562450985
"Cell73-1",-0.846560933828587,0.950504859846611,-0.955464001269283,0.963848195414205,1.03685877673834,1.38997771204447,2.60465658651846,-0.47240037362906,0.237224872199179,-0.0680699870244088,-1.1416280722254,0.470161601570143,-0.199142706764505,2.36095949303418,0.320456725404393,-0.869140990471438,1.17110398582129,3.74374428201232,-0.418232210925454,0.676224696931718,0.229478372817225,-0.0929704010971602,0.285544166099821,0.538455918733884,0.722424282981972,-1.02027086165825,-1.25489070563511,0.315208041965646,2.06492579373694,0.250059901928128,-2.88291650518798,0.558508094186152,0.417533146981064,-0.669357460241369,-1.57290223440377,-1.88234559583932,0.183589395237562,2.33776044977954,0.904984629981583,0.801739461887308,-2.02359438528877,-0.774411840101146,-0.595327579458693,2.39023772983537,0.78411124604449,-0.739526309677725,2.28643208754192,-0.212573817121248,0.204035314888712,0.461535850246334,-0.934739204543603,0.774546685119008,-0.331855779866863,-1.0173897831878,-0.945768264486139,0.451509291791449,2.69210584491305,1.85824195198997,0.994417774488107,-0.75457077130027,2.15575902357506,1.37690451425482,-0.234615508068375,-1.42071840039845,0.929930293501598,-0.791146464545755,0.352407308574645,-2.80386535090417,-1.36748497598089,2.7181854390215,-3.22597536613407,0.830931066694555,-0.0480883580072006,0.838414646058507,-1.59282194213878,-2.39849462409915,0.681024577526003,-0.504210692959997,1.98037578838489,-0.811332341011655,-0.053989782442846,0.188756149743116,-0.20520278276672,-1.01249096095018,0.0244243082111819,2.09933045145192,0.0379863175711564,-0.400167246562192,0.177142981201741,-0.6371041477241,-0.0867652243149675,-0.861646317295838,-1.30639754960924,0.744583327726081,-0.584124560176123,-0.883051822731947,2.07319023685669,-0.245879312806717,0.227797737081953,0.487617709956317
"Cell74-1",3.87081603634128,-5.83515925034592,-3.76666256223993,-0.393690854845301,-3.5270628476888,3.74037541304092,-7.12659854493688,9.0025292501884,-3.3082067019195,8.3961596596203,-1.29168491531971,-4.81011619293697,1.27471668834758,0.386147377141574,-7.68216804102632,4.74327477312228,-7.35932407472623,1.83368929643041,3.01164627568986,-0.722226022677946,-1.865677669063,-0.376382607647102,-6.75120318579388,-3.06379423110709,-5.75862595770456,7.39261175412245,9.40405114355831,1.7253706348221,-6.22011738252185,-0.791787080167072,7.09920181208965,-2.39193919781887,2.25273240066291,-6.0752005009746,3.41810651309756,-4.6377812513843,-5.20984764361038,-4.93869859108421,-4.34279659477215,-4.11640664151987,3.69257985139823,1.2949536899471,-2.84258055168808,-5.60160346879009,-5.15917728859972,-2.55864928549015,-4.52005895094617,-2.87438470906612,2.556805611046,-7.14719156612854,7.77140334312333,-5.37601360541953,1.36154145698083,10.1100685200379,3.26035220396684,-2.1140734616756,-5.28084434716688,3.04655479871088,-0.0134462963576471,-2.08741361152128,1.27331643335047,-3.13563411774554,12.98096428418,9.49999672255397,5.69222462925522,4.43406891610397,-2.46218286512245,2.88536257232717,-2.20498414039958,-5.3824168569737,10.1496649859157,-4.18187099861228,-2.73849631435436,-2.11118087840789,-5.50493834166306,2.23342083372318,-7.86927373920071,-1.60934000659921,-2.93990654451131,-7.86545619730816,-0.909721695490779,-0.774444044516338,-3.04552270886664,4.92133348245664,2.29925573539182,-1.22498546431528,2.55270895382693,-4.66419695624709,-2.13790392333048,4.41039441622274,-1.13586155623783,-1.07431885599971,8.81076543119535,-3.22146115893418,5.67324256437673,9.10927844911855,-5.09307819303852,-1.04447580842837,-1.27758486188441,-4.06785296106698
"Cell75-1",0.803822621121071,-1.93686476371246,-0.301888768410749,2.11990933578171,-0.827142352047057,-0.43239818784069,-0.19493069728833,2.05164587459487,-1.05555767673307,2.73035360746749,0.804412199326839,0.0644094402020672,-0.70991142219948,2.51649627555695,-1.6562213681725,-0.373576681321999,-1.41180857468608,0.851979917904499,1.28778825245685,-0.435610590449065,0.213664400014565,-0.28543289625089,-1.25795975257366,1.54074119369016,0.259263412144594,2.34554144730243,1.47906708189326,0.634926562876188,-3.75469427955776,-1.84589821722886,2.19970592028249,-1.40003997525666,-1.23087056154301,0.631441906403695,0.822150732117154,-1.64602167997713,-0.624082621924511,-1.28447766428114,-0.499153119800953,0.355512629648956,1.2788705308142,1.11144822044175,-1.07211878036343,0.451340183067823,-0.243984546464641,-1.42654498551746,-2.52209568355175,0.0840350267284706,2.03419821618412,0.70381560815102,3.11981073803387,-1.56495461669865,1.21451761834935,1.47563804980672,-0.474874951475886,0.248891909259415,-0.116672682055621,-0.669163714022711,-0.535755694349029,-0.677741438645791,1.03520185554234,-2.21283534383069,1.59953749762967,1.24287515545663,1.61701780567593,1.52080589340338,-1.68113921993253,1.64745472678269,-0.420919658734483,-1.72342091631387,3.06816855160547,-1.69836339078014,1.2911683370416,0.065454101777306,-0.871398065527567,2.09737263303276,-1.37655775129706,-0.950023755039171,-0.433743228267005,-2.86947602065534,0.103509526424579,-0.329273182053985,-0.630368097198779,-0.874213815489207,-0.275519446467904,1.52010994737447,-1.08992055999865,0.904999585096888,-0.610917780477353,0.963665636173725,-0.323741991195433,-0.826479809676484,1.6487996065928,-1.1767871992362,2.19151770949479,0.95300863850103,-1.50172595015274,0.141662271814934,0.404060623220776,0.939803412704708
"Cell76-1",1.43072279167522,-0.288540616194473,-0.0661315525853529,0.84901696663648,0.24999719049091,-1.77591074438681,-2.302985523715,0.614557370585616,0.475699269558786,0.900544852243493,1.68068559900499,-0.200952093659774,-1.49100324153295,-0.11270857285845,-0.859061751697521,1.26889149907115,-0.379374818935466,-1.09086702281087,1.03991105236902,0.978981533048328,-0.205080051236617,0.838952067088815,-2.79404252724701,1.44099285838219,-1.82826586833687,1.74031695131411,0.540411514128844,0.981933233400601,-1.15486546906112,0.122387489455083,0.762033023446312,-2.03599509138728,0.276059879081284,-0.29894814091205,0.102109008420652,1.42431343382849,0.237675990413317,-2.22218214473858,1.13375677612673,-0.737694771324623,1.73981037929973,-0.0728395141282207,0.0738920684315678,-1.39341339895576,-0.755081382088984,-1.81197637292937,-2.75091432572154,-0.109094001197076,0.630997382296481,-1.22763843274725,1.19769212575679,-1.61441993617935,2.18143578195823,-0.524857835077704,1.42267246837545,-0.539162760438201,-1.68945125927696,0.201930202796504,-0.186611236205249,-1.24444930693164,0.518512154302926,-0.0606848979889851,0.692962167292184,1.43404764699804,1.20167577516522,-0.945133221181099,-0.544870571779874,0.68104319689166,0.570365139639469,-0.59363629208945,0.27005827503737,0.637333406270813,0.0407379801536086,0.69427211056438,-1.21808843536174,0.918002997339423,-1.17853795308093,-1.67967017061889,0.213539651370968,-0.592006883510916,-1.86987632099568,1.1508020670291,0.944900277295234,-0.417912869745823,-0.132875129110036,-0.964727013126371,3.22502257212327,-0.914908123122893,-1.65460473351639,0.703443621492347,3.42393026952745,-0.826872818851749,1.10877898114716,-0.220027948272042,0.46084068360378,0.542086335693898,0.581176030713372,-0.429770856542467,0.601774089577715,0.42733052385494
"Cell77-1",0.579192792408025,-0.923628851915329,0.539940026932243,0.499397629470547,-1.31867636451411,0.93137923503428,-2.78362704977669,1.97610000543152,0.194846304967909,3.43730562614111,-1.41343730965683,-2.12191118794453,0.730980499636837,-0.334979779961885,-3.50153921487478,2.47377064270086,-1.68999065967509,1.67323464181457,0.868631245130275,1.01155210623097,0.172886548239498,-0.0110982218326547,-0.349661788251466,-2.19771971149204,-1.10643555625538,1.01679345830478,2.69801643641649,0.0360643152418389,-2.35279865899202,0.0753984886970876,3.31160645896605,-0.00240762811486361,0.510469631226238,-2.7396405307591,1.52991414063492,0.389753926286624,-1.90280383085624,-1.56909954420938,0.806615265051988,-1.67076333334661,2.4166460570714,-1.34561259904867,-0.789141358461374,-3.85525550916277,-1.42583313347531,0.0407577814104274,-0.419994431251365,-2.07020985176701,0.67447501868704,-1.43574654617824,0.952453065865684,-0.784351691409053,0.306310212716047,2.22052352608178,0.994822856006697,-0.967783305375667,-1.54793325124174,-1.80055840457149,0.728765145226424,-0.823235667401397,1.18950482192484,-1.60499221206604,5.10871155644969,4.17631735277812,1.77362726767031,1.17940831450905,0.182223699386947,1.96196424391281,0.125036721717135,-1.63942752163078,2.25403898582528,0.857518364481831,0.110052436227785,-1.5715833412885,-0.107936435782218,0.676087158163972,-1.32671299734536,0.64237952119617,-1.10314821952584,-2.87526590099472,0.588401424623893,1.40640857335768,-0.0248124766204291,0.727009883403229,0.32425136166444,0.564080949942316,0.306171012068663,-1.45751696575631,0.397845609189369,2.27604952025526,-0.385776670244809,-0.880606919180604,2.98430114655537,-1.35943566694828,1.61738879586983,1.26754678645331,0.251856661695426,-1.63134960518809,-0.933944648469289,-1.40850882616844
"Cell78-1",-0.616518570917356,1.43585066975727,0.316443476646814,-0.175906805370745,2.53553397551864,0.243616571815003,0.197521086381884,-1.78730114299796,0.166871669475647,-1.15717301073898,-0.122531733254539,1.67770854703419,-2.4456443067373,0.293391458909798,0.692064119390179,-1.2620859740179,0.98367474932208,0.0665162357237318,-0.851070350881734,-1.64412134599591,-0.169725356163643,-0.0603339134781736,2.60442900056154,-0.639311265015394,2.62852874912558,-1.6935495390481,-3.60628518134504,-0.0428883230553837,1.62918028778482,-0.720713061609471,-3.32458144424992,1.19954250369765,-0.0720797596153262,0.416456658191554,0.37210614095383,1.69112123704527,0.622768712835425,1.4413704093107,-0.58644081529949,1.41219860423582,-0.872469039521469,-1.61624427690468,0.178466752613886,1.40735933434731,0.871722314517262,1.23326672505834,2.76383665155872,-0.11281543020707,-0.610936697226856,2.18588481685782,-3.00990605093587,2.08820359053753,0.252433295571036,-4.64693354954205,1.5418456325457,0.528529150889448,1.21984046908334,-2.00649548430277,0.445063734493517,-1.61579931430344,-1.7294893651371,-0.106618742505738,-0.901656830275264,0.0368689347232538,0.174213816336243,-2.05952983077222,0.749498434186673,0.0308445418123311,2.71557937702264,0.0240873016970808,-3.19319665628317,0.737298612217054,-2.50356705579175,-0.577352077107835,0.778748387632898,-2.24478033342261,2.03827385372213,-0.147412962895143,1.79610955812204,2.20813239186413,1.8559945632147,0.107698281609923,1.87831910296274,-0.546541945857507,-0.38985967051085,-0.155469470282527,2.6753917507521,0.848430697612174,1.7424777345761,-1.42942757131771,0.10849241505606,1.16396639067797,-3.9873277262472,1.41048236041182,-0.707840007864227,-1.78102324088816,1.42780062517901,0.916284255453433,0.0315838272327168,0.424008464995256
"Cell79-1",7.83018961512632,-3.55438089056569,5.25035805123804,5.41653282749804,-3.43808143016501,-5.71005704486906,-10.8212654828136,5.11686296782958,-1.88331948220403,16.7839639940246,3.33880430011923,-8.6026407121101,-5.40827723737564,-0.601147581416368,-9.16192065120071,1.53002270171782,-2.93619500630225,-2.55566849354107,3.84559755844008,-5.77258908046843,-1.63538234522044,2.55593678050662,-3.61126435778031,0.791291255079048,-5.88351672966281,8.37566755626762,12.1499186645514,-1.61130066322477,-11.4606266824484,-1.51736799489759,5.85041316277338,-4.54141425542489,0.988766636941648,-5.96834480628695,8.30838317556457,1.66101214467651,-1.07251765506182,-4.77737690278095,2.74109998676128,-4.17094392172826,10.7564611334748,3.58612767531682,-2.82909534104794,-8.84508381234147,-8.45993311435272,-7.68820782405304,-12.1279243993973,4.28232201118663,5.27711732553959,-5.41083367426547,6.60311135114154,-5.92354494015839,11.2452550549029,7.11272201570833,4.68377738617895,-1.50943404637357,-0.0908014314414203,1.26849127288141,-10.3685434027111,-6.73453384187503,1.73252092538894,-0.931281508537252,8.12346274310158,4.72336346149192,0.949962416533583,4.77190887295332,-8.42868642798191,4.1548085101231,-0.408325974205536,-2.60047557668461,7.85704531720992,-2.08338968495056,-3.41460550510466,-0.801603700396406,0.23363422248298,7.85900418449514,-5.6063860148845,-1.33767874893886,-7.67566759237607,-11.0646978951746,-4.86832217451349,5.29001769382141,-0.516393362127417,4.19697476886616,0.251157771510022,-1.73637067859617,5.34476851622838,-6.17076687955172,5.30302750755804,7.62151223370865,4.50512399172175,-3.36723496862523,7.74081853598668,-7.28857683878693,7.44221218041998,8.84428696174139,-4.21813075030397,6.21817624492762,-0.260713495278143,2.65344160923382
"Cell80-1",-0.421743498204235,1.80034463663134,-2.00958933831367,-0.998865361467896,1.08830058963574,0.778725410479768,-0.0264250615940584,-0.160815703285971,0.357040695446346,-1.97292921211657,0.399999828524519,2.83407234430994,1.42549831625578,1.93516970409752,2.39472417862974,-1.36774827926324,1.67442913080425,1.11269162510172,1.87319127654566,1.11147738865115,0.344269717731855,-2.04397429298444,0.653102796926634,-0.16597879163118,0.222569057054132,-2.76222171518097,-3.23862646654952,-0.576018742087989,1.78004979076531,0.668457595019126,-2.71140645785504,-0.809837547959176,-0.588750168905616,1.29217715720577,0.243203549486611,-0.473169916117331,0.0749011979445105,2.46110669557384,-0.458462006194391,0.811806707741211,0.312659573470654,-0.483829860929833,-1.3328977383393,2.03298073229017,1.51381806782675,1.75512411403681,0.475263242122779,-0.280278571010534,-0.888079871099571,-0.0281176224148723,-3.98703608866371,0.839351820292809,0.806501168221201,-0.203028207355824,-0.307815066906577,-0.893891035966712,0.0289288007351803,-1.78056109091969,1.53674990862215,2.8840176892318,-0.289138853633151,0.0459164471627201,-2.12656748373148,-2.04832452904732,0.999637114437171,-0.677624693663538,2.40291264238688,-1.36439156350756,-2.22612474088368,0.329943865429266,-1.6660328760515,0.666058470234937,0.268751735852618,2.04390875584839,-1.29396862397749,-1.77806431653838,0.460432579103434,0.0815419392829488,1.50015234074456,2.0774643738874,-0.50710763975286,-1.1044028751536,-0.430294019389877,-2.33950222850762,-0.619953085116159,1.82318080536116,-0.170121407705498,2.48104692066304,2.28987796676433,-1.39113688665505,-2.5795116876706,-0.332653327830839,-2.79037462996994,1.16480886045479,-1.56070827987572,-1.15840014568967,0.645042007496932,0.52132306052071,1.30664718715701,0.449429864502377
"Cell81-1",10.2418969619896,-5.28632589972874,2.89989396746462,5.4543670354844,-2.49377721290862,-4.14783262530021,-11.1498427604625,7.20166697552607,-4.17618467600541,18.9922324885092,2.1103510301138,-6.50429579405883,-5.90479104189791,0.118488105794084,-10.1908144241425,2.4059784969149,-4.97282510206201,-1.28508088849701,4.45336914148878,-5.66025686976365,-1.42124292892454,0.957998352632961,-4.80356008807855,-1.50143472105501,-5.16019701463606,8.70252080738873,11.2679912217712,-2.49056643819827,-12.7817682176421,-0.607886600785525,6.31977090319632,-5.46645843091863,0.065427604053486,-7.43052172309984,7.58915084297302,-0.0829728379064556,-0.269239849529994,-6.71602026529184,1.81555011659708,-5.94425227398064,10.7803641150666,0.0428761775116122,-3.89649922721178,-9.91514167693238,-9.11500346930575,-9.42021486145447,-10.4960172368418,4.06743486482036,4.79064829894174,-8.15322238964453,8.15934301657711,-6.61962500085779,9.99200812357744,7.19494415785179,4.04099023237477,0.674939553743688,-1.42766373003613,3.26532577892893,-11.4752040945538,-8.64467837297001,3.62149348754679,-1.10127593620191,8.65074938468335,5.94362958444583,-0.330240883050181,4.66365520356016,-8.24288550135374,5.44656414308151,0.851296951948678,-5.87173756877284,7.812435073941,-4.22589335684916,-5.49044124391487,-3.84739492686195,-1.20074707521497,8.01129743505538,-5.63867970120409,-0.976128789323642,-7.68462803183531,-14.0531430686755,-4.29625230169166,4.46701066747516,-0.690441770682402,3.40307370418762,0.3774090224104,-3.12204264202993,4.60044994962142,-4.88503846325817,5.99096058159099,8.78673141572878,5.57071515727127,-2.26880039000528,10.4031728273424,-6.73914365381423,7.63688747139169,8.92508701696254,-7.09755950427677,6.36619145492035,0.118987439152112,2.07311479260063
"Cell82-1",10.9377222975149,-4.19535562813445,4.23776047084957,5.84540927110399,-1.47175976744122,-6.90355387105363,-9.65382667959634,5.41731384529057,-1.77757778756815,19.6062342329214,4.10434784837756,-6.99876407441995,-5.61772013966347,-1.53888285010633,-10.008262499997,0.806240964496882,-0.396106761755676,-2.61532755511334,4.62354553777489,-7.09623589381401,-0.0873275793527131,3.74932202020367,-4.83626933563776,1.98938733532092,-3.96653142274599,8.98249266309667,11.7927048654211,-1.6170208065977,-11.4429884851604,-0.610434095110041,4.93226717452927,-4.17364727144078,1.56468216260827,-8.00382006102227,7.37457384174943,4.64387346931947,-0.958575987672965,-5.71938037487448,2.39757683992403,-4.9884727041885,10.8821464435091,5.81066411935777,-4.20492741027053,-9.80789215369177,-12.0920773566156,-9.52868784021924,-13.3866038302342,4.76005441564108,6.59832019619568,-4.98476187212593,7.18783122277188,-7.69965540904144,12.3788083042567,4.63321612744409,3.87056766210255,0.386937362860557,-0.192720855925338,2.88502158669094,-13.1235936877981,-7.47949349189756,3.59002566752711,-2.25662814966292,3.68496657454913,5.86017061439487,-3.14779962528482,2.96230011473602,-9.38543177050742,5.73340772978673,-0.180134324592955,-3.48647645660255,9.39381258352202,-1.8740791667109,-4.66000385222624,-2.82985199953653,0.831961415000743,9.66151378019994,-6.26358405911794,-0.706979063902875,-7.66658207029895,-12.1409862295352,-3.75250304564689,5.76922078233682,3.84390320462757,2.90793605955726,-1.31281899010869,-2.51071276927525,5.38927021694755,-4.53076655971807,6.95985333970804,8.73702149287248,6.0302813314937,-3.03259253286863,8.32802501383625,-7.70371774549751,5.05520086762203,6.86720138683868,-5.86007805623276,9.29631398315773,0.853378028582786,3.61772312156661
